0.03    0.03    0.03    0.03    0 	0.178851 	-0.00967322 	0.0348482 	4.52344e-13 	-1.25839e-13 	7.94126e-14 	1.69542e-13 	-6.28315e-15 	1.62905e-13 	5.60708e-10 	-2.6298e-09 	-2.21915e-09 	1.23427e-08 	1.04137e-08 	8.7892e-09
0.03    0.03    0.03    0.03    0.09 	0.178851 	-0.00967322 	0.0348482 	4.52344e-13 	-1.25839e-13 	7.94126e-14 	1.69542e-13 	-6.28315e-15 	1.62905e-13 	5.60708e-10 	-2.6298e-09 	-2.21915e-09 	1.23427e-08 	1.04137e-08 	8.7892e-09
0.03    0.03    0.03    0.03    0.18 	0.178851 	-0.00967322 	0.0348482 	4.52344e-13 	-1.25839e-13 	7.94126e-14 	1.69542e-13 	-6.28315e-15 	1.62905e-13 	5.60708e-10 	-2.6298e-09 	-2.21915e-09 	1.23427e-08 	1.04137e-08 	8.7892e-09
0.03    0.03    0.03    0.03    0.27 	0.139629 	-0.0163169 	0.0393605 	4.03172e-13 	-1.15083e-13 	4.60668e-14 	1.44104e-13 	9.30068e-15 	1.90937e-13 	6.34845e-10 	9.23445e-11 	-3.27868e-10 	1.57335e-11 	-4.81482e-11 	1.70118e-10
0.03    0.03    0.03    0.03    0.36 	0.139629 	-0.0163169 	0.0393605 	4.03172e-13 	-1.15083e-13 	4.60668e-14 	1.44104e-13 	9.30068e-15 	1.90937e-13 	6.34845e-10 	9.23445e-11 	-3.27868e-10 	1.57335e-11 	-4.81482e-11 	1.70118e-10
0.03    0.03    0.03    0.03    0.45 	0.162707 	-0.00871172 	0.0114807 	4.36826e-13 	-1.17151e-13 	1.17032e-14 	1.50056e-13 	-1.02256e-15 	1.64105e-13 	1.23217e-10 	5.139e-10 	-4.63723e-10 	2.14895e-09 	-1.94411e-09 	1.76348e-09
0.03    0.03    0.03    0.03    0.54 	0.162707 	-0.00871172 	0.0114807 	4.36826e-13 	-1.17151e-13 	1.17032e-14 	1.50056e-13 	-1.02256e-15 	1.64105e-13 	1.23217e-10 	5.139e-10 	-4.63723e-10 	2.14895e-09 	-1.94411e-09 	1.76348e-09
0.03    0.03    0.03    0.03    0.63 	0.140391 	-0.0214837 	0.0343881 	3.54255e-13 	-1.26348e-13 	2.87192e-14 	1.68453e-13 	7.96962e-15 	1.23398e-13 	1.94916e-09 	8.43808e-11 	-9.09859e-10 	3.76001e-12 	-3.93843e-11 	4.24839e-10
0.03    0.03    0.03    0.03    0.72 	0.140391 	-0.0214837 	0.0343881 	3.54255e-13 	-1.26348e-13 	2.87192e-14 	1.68453e-13 	7.96962e-15 	1.23398e-13 	1.94916e-09 	8.43808e-11 	-9.09859e-10 	3.76001e-12 	-3.93843e-11 	4.24839e-10
0.03    0.03    0.03    0.03    0.81 	0.139123 	0.00287657 	0.0423755 	2.65485e-13 	-8.71038e-14 	4.3425e-15 	1.42083e-13 	1.81222e-14 	1.46356e-13 	4.04415e-10 	-6.69085e-10 	1.098e-09 	1.10701e-09 	-1.81669e-09 	2.98197e-09
0.03    0.03    0.03    0.03    0.9 	0.139123 	0.00287657 	0.0423755 	2.65485e-13 	-8.71038e-14 	4.3425e-15 	1.42083e-13 	1.81222e-14 	1.46356e-13 	4.04415e-10 	-6.69085e-10 	1.098e-09 	1.10701e-09 	-1.81669e-09 	2.98197e-09
0.03    0.03    0.03    0.03    0.99 	0.109697 	0.0126509 	0.00508563 	2.39905e-13 	-7.59532e-14 	-1.07177e-15 	1.27645e-13 	1.84331e-14 	1.61538e-13 	1.61142e-08 	-7.2196e-09 	-4.38496e-09 	3.23475e-09 	1.96473e-09 	1.19338e-09
0.03    0.03    0.03    0.03    1.08 	0.109697 	0.0126509 	0.00508563 	2.39905e-13 	-7.59532e-14 	-1.07177e-15 	1.27645e-13 	1.84331e-14 	1.61538e-13 	1.61142e-08 	-7.2196e-09 	-4.38496e-09 	3.23475e-09 	1.96473e-09 	1.19338e-09
0.03    0.03    0.03    0.03    1.17 	0.109697 	0.0126509 	0.00508563 	2.39905e-13 	-7.59532e-14 	-1.07177e-15 	1.27645e-13 	1.84331e-14 	1.61538e-13 	1.61142e-08 	-7.2196e-09 	-4.38496e-09 	3.23475e-09 	1.96473e-09 	1.19338e-09
0.03    0.03    0.03    0.03    1.26 	0.162301 	0.0329178 	-0.0182278 	2.74569e-13 	-9.82103e-14 	-1.72781e-14 	1.75101e-13 	1.13845e-14 	1.21222e-13 	2.79693e-10 	2.22499e-09 	-3.03049e-10 	1.77057e-08 	-2.41394e-09 	3.30366e-10
0.03    0.03    0.03    0.03    1.35 	0.162301 	0.0329178 	-0.0182278 	2.74569e-13 	-9.82103e-14 	-1.72781e-14 	1.75101e-13 	1.13845e-14 	1.21222e-13 	2.79693e-10 	2.22499e-09 	-3.03049e-10 	1.77057e-08 	-2.41394e-09 	3.30366e-10
0.03    0.03    0.03    0.03    1.44 	0.161403 	0.00665961 	0.0209684 	3.28517e-13 	-1.23036e-13 	-6.56247e-15 	1.48312e-13 	1.41704e-14 	1.35533e-13 	6.33868e-09 	3.25156e-09 	1.38468e-09 	1.66858e-09 	7.10234e-10 	3.02492e-10
0.03    0.03    0.03    0.03    1.53 	0.161403 	0.00665961 	0.0209684 	3.28517e-13 	-1.23036e-13 	-6.56247e-15 	1.48312e-13 	1.41704e-14 	1.35533e-13 	6.33868e-09 	3.25156e-09 	1.38468e-09 	1.66858e-09 	7.10234e-10 	3.02492e-10
