0.02    0.02    0.02    0.02    0.02    0 	0.027572 	-0.0215422 	-0.00212437 	1.00842e-12 	-6.04096e-13 	-2.21805e-13 	7.89879e-13 	2.47715e-13 	2.49039e-13 	1.08563e-09 	1.01365e-10 	2.0676e-09 	2.44344e-11 	2.03747e-10 	3.95012e-09
0.02    0.02    0.02    0.02    0.02    0 	0.00807024 	-0.0211966 	-0.0475104 	2.69634e-13 	-1.00326e-13 	-7.57437e-14 	2.98733e-13 	2.16964e-13 	2.16723e-13 	4.28539e-08 	-5.3526e-09 	1.1357e-08 	6.70835e-10 	-1.41738e-09 	3.01063e-09
0.02    0.02    0.02    0.02    0.02    0.09 	0.027572 	-0.0215422 	-0.00212437 	1.00842e-12 	-6.04096e-13 	-2.21805e-13 	7.89879e-13 	2.47715e-13 	2.49039e-13 	1.08563e-09 	1.01365e-10 	2.0676e-09 	2.44344e-11 	2.03747e-10 	3.95012e-09
0.02    0.02    0.02    0.02    0.02    0.09 	0.00807024 	-0.0211966 	-0.0475104 	2.69634e-13 	-1.00326e-13 	-7.57437e-14 	2.98733e-13 	2.16964e-13 	2.16723e-13 	4.28539e-08 	-5.3526e-09 	1.1357e-08 	6.70835e-10 	-1.41738e-09 	3.01063e-09
0.02    0.02    0.02    0.02    0.02    0.18 	0.00807024 	-0.0211966 	-0.0475104 	2.69634e-13 	-1.00326e-13 	-7.57437e-14 	2.98733e-13 	2.16964e-13 	2.16723e-13 	4.28539e-08 	-5.3526e-09 	1.1357e-08 	6.70835e-10 	-1.41738e-09 	3.01063e-09
0.02    0.02    0.02    0.02    0.02    0.27 	0.0189924 	-0.00267785 	0.0511936 	4.19101e-13 	-8.73011e-14 	3.05274e-14 	2.11974e-13 	1.23842e-13 	2.21329e-13 	5.33604e-10 	1.63016e-09 	-4.08953e-11 	5.00197e-09 	-1.28643e-10 	3.83065e-12
0.02    0.02    0.02    0.02    0.02    0.36 	0.0189924 	-0.00267785 	0.0511936 	4.19101e-13 	-8.73011e-14 	3.05274e-14 	2.11974e-13 	1.23842e-13 	2.21329e-13 	5.33604e-10 	1.63016e-09 	-4.08953e-11 	5.00197e-09 	-1.28643e-10 	3.83065e-12
0.02    0.02    0.02    0.02    0.02    0.45 	-0.00964986 	0.00652218 	-0.00500688 	5.35391e-13 	2.68852e-14 	3.43347e-13 	1.25761e-13 	3.46798e-14 	6.63141e-13 	1.9862e-10 	-2.02736e-10 	-6.61494e-10 	2.0837e-10 	6.76486e-10 	2.20563e-09
0.02    0.02    0.02    0.02    0.02    0.54 	-0.00964986 	0.00652218 	-0.00500688 	5.35391e-13 	2.68852e-14 	3.43347e-13 	1.25761e-13 	3.46798e-14 	6.63141e-13 	1.9862e-10 	-2.02736e-10 	-6.61494e-10 	2.0837e-10 	6.76486e-10 	2.20563e-09
0.02    0.02    0.02    0.02    0.02    0.63 	-0.0314886 	0.00323747 	-0.0116986 	5.95044e-13 	-6.29799e-15 	4.70155e-14 	1.39556e-13 	-1.3745e-13 	3.21573e-13 	5.2186e-11 	3.29661e-11 	1.61347e-10 	2.64918e-11 	1.06135e-10 	5.03755e-10
